problem_id,grid_size,N,compilation_time,reconstruction_time,fidelity,L2,noise
1,200,50,683.125284910202,0.1188211441040039,0.9711264309655545,0.00059159775,1
2,200,50,683.125284910202,0.18330597877502441,1.0151490434894506,0.00016237378,1
3,200,50,683.125284910202,0.18746328353881836,0.9991869370517769,0.00017718575,1
4,200,50,683.125284910202,0.2938499450683594,0.15187616581327726,0.0013973109,1
5,200,50,683.125284910202,0.20132708549499512,0.13343688366222453,0.0013313829,1
6,200,50,683.125284910202,0.20078682899475098,0.9950646161462523,0.00058676355,1
7,200,50,683.125284910202,0.15513825416564941,0.9858636134755482,0.0006488333,1
2,200,30,47.29952788352966,0.22455406188964844,0.9971495806543738,2.4127905e-07,0.001
2,200,30,45.99865508079529,0.07550811767578125,0.9972428348878373,8.799551e-07,0.05
2,200,30,45.189706325531006,0.0632789134979248,0.9954230285913167,5.3807385e-06,0.15
2,200,30,45.3865168094635,0.7327873706817627,0.9971258256329244,2.4230633e-07,0.001
2,200,30,42.78291177749634,0.0762031078338623,0.9980031724042124,8.160902e-07,0.05
2,200,30,43.11886787414551,0.07376623153686523,0.9967615642415596,5.8464893e-06,0.15
2,200,30,45.056926012039185,0.06480813026428223,0.9976620652745004,9.5778705e-06,0.2
2,200,30,49.984878063201904,0.2669048309326172,1.0019694319567825,1.6250246e-05,0.25
2,200,30,50.576783895492554,0.1515352725982666,0.9984671114902528,6.447744e-05,0.5
2,200,30,46.648446798324585,0.07055211067199707,1.0192155025848364,0.00014456622,0.75
2,200,30,42.830281019210815,0.07455086708068848,0.9912494525389923,0.00052078423,1.5
2nofilt,200,30,43.79771113395691,0.12079310417175293,1.0000034950924384,2.6044469e-09,0.001
2nofilt,200,30,41.57526707649231,0.06388092041015625,1.0000104347725745,3.528165e-08,0.01
2nofilt,200,30,61.71856999397278,1.0738301277160645,1.0012630121736485,7.879333e-07,0.05
2nofilt,200,30,59.869247913360596,0.3575129508972168,0.9993144036658146,3.7731782e-06,0.1
2nofilt,200,30,48.12631416320801,0.09376788139343262,0.9970388880851906,8.4262465e-06,0.15
2nofilt,200,30,43.22353792190552,0.06336307525634766,1.0004267585955195,1.4712588e-05,0.2
2nofilt,200,30,42.103533029556274,0.0625758171081543,1.003795664365505,2.2821965e-05,0.25
2nofilt,200,30,40.260993003845215,0.056764841079711914,1.003539111180621,8.3283536e-05,0.5
2nofilt,200,30,44.24531817436218,0.24587392807006836,0.9826602797423327,0.00021125072,0.75
2nofilt,200,30,40.78448700904846,0.0409088134765625,1.0131649014920436,0.0003592653,1
2nofilt,200,30,40.02094078063965,0.04473710060119629,0.9850453419042663,0.00073262106,1.5
